loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-0101172,BW-0051172,FHA,2024-08-01,2039-08-01,276022,256700.46,7.343,180,FL,PURCHASE,C,3-5 years,$40k-$75k,CURRENT,0,Chase Home Lending,2025-12-31,2026-01-10,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101173,BW-0051173,CONVENTIONAL,2024-03-09,2044-03-09,520277,486892.56,4.942,240,FL,PURCHASE,A,3-5 years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-19,2026-01-18,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101174,BW-0051174,CONVENTIONAL,2025-02-03,2040-02-03,199581,191043.37,11.192,180,TX,PURCHASE,E,3-5 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-19,2026-01-15,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101175,BW-0051175,FHA,2023-03-04,2053-03-04,179924,167679.17,5.742,360,MA,PURCHASE,A,10+ years,< $40k,LATE_90,117,Mr. Cooper Group,2025-09-23,2025-12-26,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101176,BW-0051176,JUMBO,2023-04-26,2053-04-26,847803,793402.31,8.266,360,AZ,REFINANCE_RATE_TERM,C,6-9 years,< $40k,DEFAULT,149,Wells Fargo Home Mortgage,2025-08-24,2025-12-18,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101177,BW-0051177,CONVENTIONAL,2022-06-12,2052-06-12,475895,436104.89,14.038,360,OK,PURCHASE,E,1-2 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-02,2025-12-23,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101178,BW-0051178,VA,2023-12-02,2053-12-02,284721,270326.77,5.331,360,AZ,PURCHASE,A,6-9 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-20,2025-12-19,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101179,BW-0051179,CONVENTIONAL,2021-11-16,2051-11-16,272685,246173.96,8.968,360,WI,REFINANCE_RATE_TERM,D,1-2 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-14,2026-01-29,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101180,BW-0051180,CONVENTIONAL,2025-03-31,2055-03-31,570323,559233.39,-1.75,360,FL,REFINANCE_RATE_TERM,B,3-5 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2025-12-31,2026-01-26,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101181,BW-0051181,JUMBO,2021-10-09,2051-10-09,1186545,1068879.29,8.432,360,MT,REFINANCE_RATE_TERM,C,1-2 years,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-18,2025-12-26,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101182,BW-0051182,CONVENTIONAL,2024-10-03,2054-10-03,257659,250143.95,5.236,360,NY,PURCHASE,A,< 1 year,$75k-$120k,CURRENT,0,PennyMac Financial Services,2026-01-08,2026-01-04,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101183,BW-0051183,FHA,2022-01-30,2037-01-30,240347,195482.23,5.118,180,NY,REFINANCE_RATE_TERM,A,< 1 year,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-15,2026-01-03,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101184,BW-0051184,CONVENTIONAL,2023-05-25,2053-05-25,206683,193822.72,8.919,360,VT,REFINANCE_CASH_OUT,D,10+ years,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-13,2026-01-29,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0101185,BW-0051185,VA,2022-12-23,2042-12-23,586929,523589.58,4.755,240,FL,REFINANCE_CASH_OUT,A,3-5 years,$120k-$200k,LATE_60,71,PennyMac Financial Services,2025-11-16,2026-01-17,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101186,BW-0051186,JUMBO,2024-07-30,2044-07-30,1775286,1682083.49,7.851,240,IL,REFINANCE_RATE_TERM,C,3-5 years,$75k-$120k,LATE_30,33,PennyMac Financial Services,2025-12-27,2026-01-11,,ORIGINATION_PORTAL_V2
LN-0101187,BW-0051187,VA,2023-04-09,2053-04-09,188639,176534.66,9.015,360,CA,PURCHASE,D,6-9 years,$120k-$200k,LATE_60,71,Mr. Cooper Group,2025-11-11,2025-12-20,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101188,BW-0051188,JUMBO,2021-09-20,2036-09-20,1070717,854194.23,12.28,180,TN,PURCHASE,E,1-2 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-01,2025-12-21,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101189,BW-0051189,CONVENTIONAL,2022-02-09,2042-02-09,326950,282130.6,12.876,240,CA,REFINANCE_RATE_TERM,E,6-9 years,$200k+,CURRENT,0,Chase Home Lending,2026-01-09,2026-01-04,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101190,BW-0051190,CONVENTIONAL,2022-02-11,2042-02-11,486263,419604.45,5.813,240,GA,PURCHASE,B,3-5 years,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-19,2025-12-29,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101191,BW-0051241,VA,2023-04-01,2041-12-31,200906,183941.23,5.18,240,CA,REFINANCE_CASH_OUT,A,3-5 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-06,2025-12-26,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101192,BW-0051192,VA,2024-04-25,2039-04-25,620298,569640.33,7.831,180,GA,REFINANCE_CASH_OUT,C,6-9 years,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-27,2026-01-24,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101193,BW-0051193,CONVENTIONAL,2023-09-14,2043-09-14,587165,539213.19,5.085,240,TX,REFINANCE_CASH_OUT,A,6-9 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2025-12-31,2026-01-31,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101194,BW-0051194,FHA,2023-06-26,2053-06-26,120442,113182.02,6.209,360,CA,REFINANCE_RATE_TERM,B,3-5 years,< $40k,LATE_60,67,Chase Home Lending,2025-11-15,2026-01-18,,LOS_ENCOMPASS_PROD
LN-0101195,BW-0051195,CONVENTIONAL,2024-04-26,2044-04-26,343082,322068.23,5.098,240,AK,REFINANCE_CASH_OUT,A,1-2 years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-09,2025-12-29,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101196,BW-0051196,CONVENTIONAL,2025-04-10,2040-04-10,281671,271812.52,4.768,180,DE,REFINANCE_RATE_TERM,A,< 1 year,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-09,2026-01-15,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101197,BW-0051197,CONVENTIONAL,2024-03-18,2039-03-18,579016,529477.96,6.324,180,MI,PURCHASE,B,< 1 year,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-02,2026-01-21,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101198,BW-0051198,VA,2023-04-28,2053-04-28,379967,355585.78,6.118,360,AZ,REFINANCE_RATE_TERM,B,1-2 years,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-13,2026-01-27,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101199,BW-0051249,CONVENTIONAL,2023-02-18,2045-05-13,542570,341609.68,11.12,240,IL,REFINANCE_CASH_OUT,E,3-5 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-17,2026-01-30,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0101200,BW-0051200,VA,2024-08-03,2054-08-03,234039,226302.71,7.364,360,NJ,PURCHASE,C,10+ years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-03,2026-01-04,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101201,BW-0051201,VA,2021-09-26,2036-09-26,617942,492980.4,11.276,180,NC,PURCHASE,E,6-9 years,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-27,2026-01-13,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101202,BW-0051202,CONVENTIONAL,0000-00-00,2042-06-20,450729,394200.07,4.805,240,CA,PURCHASE,A,6-9 years,< $40k,CURRENT,0,PennyMac Financial Services,2026-01-15,2026-01-27,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101203,BW-0051203,JUMBO,2025-04-10,2045-04-10,1410184,1373166.67,12.353,240,MI,PURCHASE,E,< 1 year,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-16,2026-01-25,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101204,BW-0051204,FHA,2023-07-31,2038-07-31,215848,190665.73,5.957,180,NC,PURCHASE,B,< 1 year,< $40k,CURRENT,0,Chase Home Lending,2026-01-27,2026-01-28,,LOS_ENCOMPASS_PROD
LN-0101205,BW-0051205,FHA,2025-04-29,2045-04-29,215134,209486.73,8.285,240,CA,REFINANCE_CASH_OUT,C,3-5 years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-23,2026-01-05,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101206,BW-0051206,JUMBO,2024-05-15,2021-08-01,1366935,1143668.95,6.42,180,CO,PURCHASE,B,1-2 years,$75k-$120k,LATE_30,55,Rocket Mortgage Servicing,2025-11-28,2026-01-01,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101207,BW-0051207,CONVENTIONAL,2024-03-30,2054-03-30,330034,315915.88,14.024,360,CO,REFINANCE_CASH_OUT,E,10+ years,< $40k,LATE_30,45,Chase Home Lending,2025-12-08,2025-12-28,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101208,BW-0051208,VA,2021-11-08,2036-11-08,312766,251950.39,6.89,180,CO,REFINANCE_RATE_TERM,B,6-9 years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-05,2026-01-16,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101209,BW-0051209,VA,2021-10-07,2041-10-07,476448,405576.36,5.423,240,ME,PURCHASE,A,< 1 year,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-20,2026-01-12,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101210,BW-0051210,VA,2025-05-08,2045-05-08,594521,580648.84,5.738,240,CA,PURCHASE,B,6-9 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-10,2026-01-26,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101211,BW-0051211,CONVENTIONAL,2025-04-19,2045-04-19,251658,245051.98,6.608,240,CA,PURCHASE,C,3-5 years,< $40k,CURRENT,0,Chase Home Lending,2026-01-24,2026-01-18,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101212,BW-0051212,JUMBO,2022-11-08,2052-11-08,1517460,1405336.57,5.353,360,CA,PURCHASE,A,< 1 year,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-06,2026-01-08,,ORIGINATION_PORTAL_V2
LN-0101213,BW-0051213,VA,2022-02-11,2052-02-11,528145,479878.42,5.613,360,WA,REFINANCE_RATE_TERM,B,6-9 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-13,2025-12-26,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101214,BW-0051214,FHA,2022-12-05,2042-12-05,173631,154893.32,4.588,240,OH,REFINANCE_RATE_TERM,A,10+ years,< $40k,LATE_60,82,Mr. Cooper Group,2025-11-09,2023-11-05,VERIFIED,SERVICING_MSP_CORE
LN-0101215,BW-0051215,FHA,2022-08-29,2037-08-29,258699,217450.88,5.706,180,NE,REFINANCE_RATE_TERM,A,3-5 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-12,2026-01-21,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101216,BW-0051216,FHA,2021-12-10,2051-12-10,310281,280718.12,6.314,360,MD,REFINANCE_RATE_TERM,B,1-2 years,$75k-$120k,CURRENT,0,PennyMac Financial Services,2026-01-04,2025-12-31,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101217,BW-0051217,CONVENTIONAL,2023-01-18,2038-01-18,339729,292166.94,8.397,180,NY,PURCHASE,C,3-5 years,$200k+,CURRENT,0,Rocket Mortgage Servicing,2026-01-08,2025-12-20,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101218,BW-0051218,CONVENTIONAL,2023-11-09,2038-11-09,423589,380759.45,6.922,180,NC,PURCHASE,B,< 1 year,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-11,2025-12-31,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101219,BW-0051219,CONVENTIONAL,2024-12-08,2039-12-08,375838,356837.3,7.851,180,FL,REFINANCE_RATE_TERM,C,3-5 years,< $40k,CURRENT,0,Mr. Cooper Group,2026-01-01,2026-01-17,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101220,BW-0051220,CONVENTIONAL,2024-11-08,2039-11-08,567366,536476.07,6.563,180,MO,REFINANCE_RATE_TERM,B,1-2 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-05,2024-02-04,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101221,BW-0051221,CONVENTIONAL,2024-07-26,2039-07-26,553872,515100.96,7.306,180,NC,PURCHASE,C,< 1 year,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-05,2026-01-23,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101222,BW-0051222,CONVENTIONAL,2025-04-23,2055-04-23,467548,459365.91,5.849,360,MI,PURCHASE,A,10+ years,< $40k,CURRENT,0,PennyMac Financial Services,2026-01-21,2026-01-29,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101223,BW-0051223,FHA,2021-11-13,2051-11-13,374517,338105.63,4.937,360,NC,PURCHASE,A,1-2 years,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-01,2026-01-08,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101224,BW-0051224,CONVENTIONAL,2024-10-08,2039-10-08,316660,298188.17,6.665,180,CO,PURCHASE,C,10+ years,< $40k,CURRENT,0,PennyMac Financial Services,2026-01-03,2026-01-11,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0101225,BW-0051225,VA,2022-10-04,2052-10-04,633514,584240.69,6.632,360,NY,REFINANCE_RATE_TERM,B,6-9 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-13,2025-12-28,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101226,BW-0051226,CONVENTIONAL,2023-01-10,2043-01-10,302449,270691.86,4.821,240,PA,PURCHASE,A,1-2 years,$75k-$120k,LATE_30,47,Chase Home Lending,2025-12-11,2026-01-02,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101227,BW-0051227,JUMBO,2023-12-21,2038-12-21,839362,757757.36,5.773,180,IL,PURCHASE,B,6-9 years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-10,2025-12-22,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101228,BW-0051228,CONVENTIONAL,2023-12-27,2043-12-27,613996,569225.46,4.992,240,CA,PURCHASE,A,10+ years,$75k-$120k,LATE_90,0,U.S. Bank Home Mortgage,2026-01-10,2026-01-13,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101229,BW-0051229,CONVENTIONAL,2021-12-08,2036-12-08,500747,405326.88,5.458,180,CA,REFINANCE_RATE_TERM,A,1-2 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-01,2026-01-21,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101230,BW-0051245,VA,2025-07-16,2055-07-16,435714,430630.67,5.448,360,CO,REFINANCE_CASH_OUT,A,6-9 years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-17,2026-01-16,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101231,BW-0051231,FHA,2022-07-28,2052-07-28,169132,155319.55,6.367,360,SD,REFINANCE_RATE_TERM,B,6-9 years,$200k+,LATE_30,39,Freedom Mortgage Corporation,2025-12-23,2026-01-11,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0101232,BW-0051232,CONVENTIONAL,2022-12-07,2052-12-07,392476,364239.53,5.591,360,ID,PURCHASE,A,1-2 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-22,2026-01-25,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0101233,BW-0051233,CONVENTIONAL,2024-01-13,2044-01-13,402013,373872.09,5.703,240,IL,REFINANCE_RATE_TERM,B,< 1 year,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2025-12-31,2026-01-08,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101234,BW-0051234,CONVENTIONAL,2022-05-04,2052-05-04,484130,441768.63,9.75,360,SC,REFINANCE_CASH_OUT,D,< 1 year,$75k-$120k,DEFAULT,127,PennyMac Financial Services,2025-09-17,2026-01-17,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101235,BW-0051235,CONVENTIONAL,2024-08-28,2044-08-28,250600,238174.42,5.646,240,GA,PURCHASE,A,6-9 years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-19,2026-01-18,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0101236,BW-0051236,CONVENTIONAL,2025-07-13,2040-07-13,645212,630157.05,5.578,180,FL,REFINANCE_RATE_TERM,A,1-2 years,$200k+,CURRENT,0,PennyMac Financial Services,2026-01-05,2025-12-23,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101237,BW-0051237,CONVENTIONAL,2024-06-22,2054-06-22,367065,353503.99,7.261,360,TN,PURCHASE,C,3-5 years,$120k-$200k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-14,2025-12-20,VERIFIED,SERVICING_MSP_CORE
LN-0101238,BW-0051238,CONVENTIONAL,2024-11-15,2044-11-15,501202,480736.25,6.896,240,CA,PURCHASE,B,< 1 year,$120k-$200k,LATE_30,53,Mr. Cooper Group,2025-11-30,2026-01-06,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101239,BW-0051239,CONVENTIONAL,2024-03-22,2054-03-22,341202,326606.14,9.243,360,TX,PURCHASE,D,1-2 years,$120k-$200k,CURRENT,0,Rocket Mortgage Servicing,2026-01-06,2025-12-23,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0101240,BW-0051240,FHA,2024-06-14,2039-06-14,200408,185600.08,12.336,180,MO,REFINANCE_CASH_OUT,E,1-2 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-20,2026-01-30,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101241,BW-0051241,VA,2023-04-01,2053-04-01,200906,187623.88,15.698,360,CA,PURCHASE,F,< 1 year,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-02,2025-12-25,VERIFIED,SERVICING_MSP_CORE
LN-0101242,BW-0051242,CONVENTIONAL,2022-04-01,2052-04-01,393467,358273.56,6.255,360,MI,PURCHASE,B,1-2 years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-08,2025-12-31,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101243,BW-0051243,CONVENTIONAL,2024-02-31,2036-09-15,571888,456239.54,5.321,180,AL,REFINANCE_CASH_OUT,A,1-2 years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-05,2026-01-23,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0101244,BW-0051244,VA,2024-07-16,2039-07-16,233343,217008.99,6.556,180,GA,PURCHASE,C,1-2 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-22,2026-01-29,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101245,BW-0051245,CONVENTIONAL,2024-05-30,2039-05-30,503525,464361.94,11.616,180,CO,PURCHASE,E,6-9 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-13,2026-01-25,,ORIGINATION_PORTAL_V2
LN-0101246,BW-0051246,CONVENTIONAL,2022-07-30,2042-07-30,185056,162386.64,5.657,240,TX,REFINANCE_RATE_TERM,B,1-2 years,$200k+,CURRENT,0,Chase Home Lending,2026-01-12,2026-01-09,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101347,BW-0051247,CONVENTIONAL,2025-06-06,2045-06-06,436841,427922.16,8.842,240,OK,PURCHASE,D,10+ years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-15,2025-12-24,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101248,BW-0051248,FHA,2024-03-08,2054-03-08,211245,202208.41,8.054,360,TX,PURCHASE,D,10+ years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-22,2025-12-19,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101249,BW-0051249,CONVENTIONAL,2023-02-18,2053-02-18,542570,505645.1,0,360,ID,PURCHASE,E,< 1 year,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-14,2025-12-22,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101250,BW-0051250,CONVENTIONAL,2024-05-29,2044-05-29,340143,320301.33,6.578,240,CA,PURCHASE,B,10+ years,$120k-$200k,CURRENT,0,Rocket Mortgage Servicing,2026-01-24,2023-11-30,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0101251,BW-0051251,CONVENTIONAL,2022-06-11,2037-06-11,572519,476781.1,4.889,180,TX,REFINANCE_RATE_TERM,A,6-9 years,< $40k,LATE_30,48,PennyMac Financial Services,2025-12-09,2026-01-20,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101252,BW-0051252,CONVENTIONAL,2021-11-29,2051-11-29,616664,556710.56,9.801,360,CA,PURCHASE,D,1-2 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-16,2026-01-21,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101253,BW-0051253,CONVENTIONAL,2023-08-26,2043-08-26,322104,294859.37,5.647,240,VA,REFINANCE_RATE_TERM,B,10+ years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-02,2026-01-12,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0101254,BW-0051254,VA,2025-01-01,2055-01-01,465030,453275.08,5.996,360,GA,PURCHASE,A,10+ years,< $40k,LATE_60,79,Wells Fargo Home Mortgage,2025-11-08,2026-01-24,VERIFIED,LOS_ENCOMPASS_PROD
LN-0101255,BW-0051255,FHA,2024-06-29,2054-06-29,333129,320821.73,8.136,360,TX,REFINANCE_CASH_OUT,C,10+ years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-25,2026-01-02,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101256,BW-0051256,CONVENTIONAL,2025-06-10,2040-06-10,645853,628271.45,5.779,180,WA,PURCHASE,A,3-5 years,$120k-$200k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-04,2026-01-01,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0101257,BW-0051257,CONVENTIONAL,2024-05-13,2054-05-13,285972,274850.87,6.2,360,NJ,REFINANCE_RATE_TERM,B,6-9 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-22,2025-12-30,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0101258,BW-0051273,CONVENTIONAL,2022-07-02,2037-07-02,265733,221296.54,5.673,180,CA,PURCHASE,B,10+ years,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-15,2026-01-10,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0101259,BW-0051259,FHA,2024-02-18,2054-02-18,202119,193079.79,7.745,360,ID,REFINANCE_RATE_TERM,C,10+ years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-10,2025-12-20,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0101260,BW-0051260,CONVENTIONAL,2025-07-18,2055-07-18,649597,642018.37,5.867,360,FL,PURCHASE,B,6-9 years,< $40k,LATE_30,48,Chase Home Lending,2025-12-04,2026-01-01,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0101261,BW-0051261,CONVENTIONAL,2022-08-26,2042-08-26,355866,313310.36,9.798,240,OH,PURCHASE,D,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-22,2026-01-06,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0101262,BW-0051262,JUMBO,2025-05-25,2045-05-25,1187485,1159777.02,5.658,240,FL,PURCHASE,B,10+ years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-21,2026-01-01,MISSING_DOCS,SERVICING_MSP_CORE
LN-0101263,BW-0051263,CONVENTIONAL,2024-05-24,2054-05-24,219908,211356.02,4.731,360,AZ,PURCHASE,A,3-5 years,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-11,2026-01-26,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101264,BW-0051264,CONVENTIONAL,2024-10-25,2054-10-25,426822,414373.03,12.797,360,ID,PURCHASE,E,1-2 years,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-16,2026-01-22,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0101265,BW-0051265,JUMBO,2025-08-02,2045-08-02,987233,969956.42,8.348,240,CA,REFINANCE_CASH_OUT,D,10+ years,$40k-$75k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-15,2025-12-28,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0101266,BW-0051266,CONVENTIONAL,2024-02-04,2039-02-04,357762,325762.18,5.578,180,MT,PURCHASE,A,< 1 year,$200k+,CURRENT,0,Chase Home Lending,2026-01-15,2026-01-22,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101267,BW-0051267,VA,2022-03-25,2037-03-25,528412,433884.96,5.596,180,FL,REFINANCE_CASH_OUT,B,10+ years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-03,2025-12-26,VERIFIED,ORIGINATION_PORTAL_V2
LN-0101268,BW-0051268,CONVENTIONAL,2024-06-29,2039-06-29,227026,210251.3,15.873,180,IL,REFINANCE_CASH_OUT,F,6-9 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-19,2026-01-20,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0101269,BW-0051269,CONVENTIONAL,2025-02-24,2045-02-24,527432,510510.22,5.373,240,VA,PURCHASE,A,3-5 years,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-14,2026-01-19,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0101270,BW-0051270,FHA,2023-04-28,2043-04-28,370835,472088,8.121,240,NC,PURCHASE,D,< 1 year,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-26,2026-01-03,AUDIT_COMPLETE,SERVICING_MSP_CORE
